Unnamed: 0;Url;ImageUrl;ProductId;Title;CategoryTree;ProductDescriptionEN;GlobalCategoryEN
8755;https://www.ikea.com/us/en/p/lurvig-pet-travel-bag-white-black-10464872/;https://www.ikea.com/us/en/images/products/lurvig-pet-travel-bag-white-black__0779770_pe759662_s5.jpg?f=s;10464872;LURVIG Pet travel bag;Pet accessories/Cats;Of course your furry friend should join on trips. In this travel bag they rest safely and can still see what’s going on. And after arriving, you easily transform the travel bag into a comfortable bed.;Pet accessories
2212;https://www.ikea.com/us/en/p/ikea-365-56-piece-flatware-set-stainless-steel-90399750/;https://www.ikea.com/us/en/images/products/ikea-365-56-piece-flatware-set-stainless-steel__0713272_pe729382_s5.jpg?f=s;90399750;IKEA 365+ 56-piece flatware set;Cookware & tableware/Flatware/Flatware;IKEA 365+ series has everything for the table – enjoyed for its everyday simplicity or spiced up with colors and accessories.;Cookware & tableware
1295;https://www.ikea.com/us/en/p/blekfryle-duvet-cover-and-pillowcase-s-black-flower-40460698/;https://www.ikea.com/us/en/images/products/blekfryle-duvet-cover-and-pillowcase-s-black-flower__0728639_pe736377_s5.jpg?f=s;40460698;BLEKFRYLE Duvet cover and pillowcase(s);Beds & mattresses/Bedding/Bedlinen/Duvet cover sets;Cotton is a soft, natural material that breathes, absorbs moisture and feels comfortable against your skin. Also, our cotton is sustainably grown so you can sleep well – with a clean conscience.;Beds & mattresses
1839;https://www.ikea.com/us/en/p/kallsinnig-glass-clear-plastic-40481912/;https://www.ikea.com/us/en/images/products/kallsinnig-glass-clear-plastic__0960005_pe806352_s5.jpg?f=s;40481912;KALLSINNIG Glass;Cookware & tableware/Drinkware/Glasses;Up for a garden party or a picnic in the park? KALLSINNIG glasses are perfect for both. They’re made of durable plastic that won’t break easily, can be used over and over again – and look like glass!;Cookware & tableware
234;https://www.ikea.com/us/en/p/spisig-play-kitchen-with-curtains-20427817/;https://www.ikea.com/us/en/images/products/spisig-play-kitchen-with-curtains__0687812_pe722137_s5.jpg?f=s;20427817;SPISIG Play kitchen with curtains;Baby & kids/Kids/Toys & play/Role play;We call it a play kitchen, but what it actually is – that’s up to little imaginations. Maybe it will be a restaurant, café, shop or puppet theatre. Or something completely different.;Baby & kids
3805;https://www.ikea.com/us/en/p/hemnes-glass-door-cabinet-white-stain-90371770/;https://www.ikea.com/us/en/images/products/hemnes-glass-door-cabinet-white-stain__0644210_pe702487_s5.jpg?f=s;90371770;HEMNES Glass-door cabinet;Storage & organization/Display & storage cabinets/Display cabinets;Sustainable beauty from sustainably-sourced solid pine, a natural and renewable material that gets more beautiful with each passing year. Like it? Combine with other products in the HEMNES series.;Storage & organization
7128;https://www.ikea.com/us/en/p/nyvattnet-kitchen-faucet-chrome-plated-30489640/;https://www.ikea.com/us/en/images/products/nyvattnet-kitchen-faucet-chrome-plated__0908507_pe783260_s5.jpg?f=s;30489640;NYVATTNET Kitchen faucet;Kitchen & appliances/Kitchen faucets & sinks/Kitchen faucets;NYVATTNET faucet in chrome helps lower water- and energy-use – so you can lower your bills too. The high spout is practical for cleaning big pots and the quality is guaranteed to outlast many years of washing and rinsing.;Kitchen & appliances
475;https://www.ikea.com/us/en/p/solskur-pendant-lamp-white-brass-color-40440851/;https://www.ikea.com/us/en/images/products/solskur-pendant-lamp-white-brass-color__0780739_pe760188_s5.jpg?f=s;40440851;SOLSKUR Pendant lamp;Lighting/Lamps & light fixtures/Kids lighting;Do you want to add a nice touch to complete the romantic feeling of your home? SOLSKUR pendant lamp has an idyllic pattern inspired by nature – and it provides soft mood lighting too!;Lighting
6932;https://www.ikea.com/us/en/p/haeggeby-drawer-front-white-40267200/;https://www.ikea.com/us/en/images/products/haeggeby-drawer-front-white__0635067_pe696931_s5.jpg?f=s;40267200;HÄGGEBY Drawer front;Kitchen & appliances/Kitchen systems/SEKTION kitchen/SEKTION kitchen cabinets;HÄGGEBY is a white door that creates clean straight lines and a modern feel in your kitchen. It offers good quality and design at a low price.;Kitchen & appliances
936;https://www.ikea.com/us/en/p/dragan-soap-dispenser-90271493/;https://www.ikea.com/us/en/images/products/dragan-soap-dispenser__0711732_pe728417_s5.jpg?f=s;90271493;DRAGAN Soap dispenser;Storage & organization/Storage containers/Bathroom accessories/Soap dispensers & soap dishes;The natural bamboo wood creates a warm and calm feeling, turning any cold, sterile bathroom into a space where you want to stay. The boxes are light and easy to move around – to wherever you need them.;Storage & organization
842;https://www.ikea.com/us/en/p/fraeck-mirror-stainless-steel-38006200/;https://www.ikea.com/us/en/images/products/fraeck-mirror-stainless-steel__0637648_pe698438_s5.jpg?f=s;38006200;FRÄCK Mirror;Home Décor/Mirrors/Makeup & magnifying mirrors;Check out your hair from all angles and get a close-up view when shaving or putting on make-up. An indispensable tool, with magnifying mirror on one side, to help you prepare for the day ahead.;Home Décor
282;https://www.ikea.com/us/en/p/fubbla-led-wall-lamp-white-30381606/;https://www.ikea.com/us/en/images/products/fubbla-led-wall-lamp-white__0607991_pe683401_s5.jpg?f=s;30381606;FUBBLA LED wall lamp;Lighting/Lamps & light fixtures/Kids lighting;Playfully simple to dim for a cozier light after the bedtime stories. Our children’s lighting products go through some of the toughest safety tests in the world so you can be sure your child is safe.;Lighting
10663;https://www.ikea.com/us/en/p/starttid-carry-on-bag-with-wheels-00368258/;https://www.ikea.com/us/en/images/products/starttid-carry-on-bag-with-wheels__0711235_pe728080_s5.jpg?f=s;368258;STARTTID Carry-on bag with wheels;Storage & organization/Bags/Travel bags;STARTTID bags are packed with smart functions that make short trips easier for you and the whole family. They are designed for people on the go – so that everyone always has what they need with them.;Storage & organization
2303;https://www.ikea.com/us/en/p/faergklar-serving-bowl-matte-green-00479505/;https://www.ikea.com/us/en/images/products/faergklar-serving-bowl-matte-green__0985958_pe816925_s5.jpg?f=s;479505;FÄRGKLAR Serving bowl;Cookware & tableware/Serveware/Bowls;Your perfect start for many types of meals. FÄRGKLAR serving bowl comes in a straightforward design, a great base to match with other dinnerware. Choose a matte glazed rustic surface or a glossy modern one.;Cookware & tableware
2301;https://www.ikea.com/us/en/p/lokalt-serving-plate-blue-handmade-60488757/;https://www.ikea.com/us/en/images/products/lokalt-serving-plate-blue-handmade__0969627_pe810860_s5.jpg?f=s;60488757;LOKALT Serving plate;Cookware & tableware/Serveware/Serving dishes;A traditional Thai serving plate that has traces of the skilled fingers that shaped it by hand. This has room for plenty of food, so why not invite family and friends over for a delicious Pad Thai?;Cookware & tableware
3542;https://www.ikea.com/us/en/p/fjaellbo-tv-unit-black-90339290/;https://www.ikea.com/us/en/images/products/fjaellbo-tv-unit-black__0473390_pe614545_s5.jpg?f=s;90339290;FJÄLLBO TV unit;Storage & organization/TV & media furniture/TV stands & benches;Since the doors allow signals to get through from your remote control, your electronic equipment will get along well with FJÄLLBO. Probably you too – the open back makes it easy to manage cables.;Storage & organization
7733;https://www.ikea.com/us/en/p/flugbo-floor-uplighter-with-light-bulb-nickel-plated-10508362/;https://www.ikea.com/us/en/images/products/flugbo-floor-uplighter-with-light-bulb-nickel-plated__0971819_pe811462_s5.jpg?f=s;10508362;FLUGBO Floor uplighter with light bulb;Lighting/Lamps & light fixtures/Floor lamps;This floor lamp with clean lines suits most styles and has a frosted, mouth-blown glass lampshade at the top that spreads a soft and pleasant light in your room.;Lighting
2490;https://www.ikea.com/us/en/p/sjoerapport-peeled-shrimp-msc-certified-frozen-30347858/;https://www.ikea.com/us/en/images/products/sjoerapport-peeled-shrimp-msc-certified-frozen__0513427_pe638984_s5.jpg?f=s;30347858;SJÖRAPPORT Peeled shrimp;IKEA food & restaurant/Fish & seafood;Scandinavia's cold seas and responsible fishing define SJÖRAPPORT series. These peeled and quick-frozen shrimp have a fresh taste that goes just as well cold in a shrimp cocktail as warm in a fish soup.;IKEA food & restaurant
7111;https://www.ikea.com/us/en/p/grimsloev-2-p-door-corner-base-cabinet-set-off-white-60266520/;https://www.ikea.com/us/en/images/products/grimsloev-2-p-door-corner-base-cabinet-set-off-white__0634865_pe696778_s5.jpg?f=s;60266520;GRIMSLÖV 2-p door;Kitchen & appliances/Kitchen systems/SEKTION kitchen/SEKTION kitchen cabinets/Cabinet doors & drawer fronts;25-year Limited Warranty. Read about the terms in the Limited Warranty brochure.;Kitchen & appliances
7903;https://www.ikea.com/us/en/p/forsa-floor-lamp-with-led-bulb-black-30465875/;https://www.ikea.com/us/en/images/products/forsa-floor-lamp-with-led-bulb-black__0828153_pe776518_s5.jpg?f=s;30465875;FORSÅ Floor lamp with LED bulb;Lighting/Lamps & light fixtures/Floor lamps;Provides a directed light that is great for reading.;Lighting
7859;https://www.ikea.com/us/en/p/evedal-floor-lamp-with-led-bulb-marble-gray-00357919/;https://www.ikea.com/us/en/images/products/evedal-floor-lamp-with-led-bulb-marble-gray__0663195_pe712324_s5.jpg?f=s;357919;EVEDAL Floor lamp with LED bulb;Lighting/Lamps & light fixtures/Floor lamps;Genuine materials like glass and brass, together with timeless Scandinavian design. We hope that you want to keep this series of lamps your entire life, and maybe pass them down to the next generation.;Lighting
7907;https://www.ikea.com/us/en/p/lakafors-table-lamp-dark-brown-wood-dark-pink-black-00487671/;https://www.ikea.com/us/en/images/products/lakafors-table-lamp-dark-brown-wood-dark-pink-black__0832779_pe778150_s5.jpg?f=s;487671;LAKAFORS Table lamp;Lighting/Lamps & light fixtures/Table lamps;You can create a soft, cozy atmosphere in your home with a textile shade that spreads a diffused and decorative light.;Lighting
1604;https://www.ikea.com/us/en/p/inner-inner-cushion-white-30230896/;https://www.ikea.com/us/en/images/products/inner-cushion-white__0243161_pe382482_s5.jpg?f=s;30230896;INNER Inner cushion;Beds & mattresses/Bedding/Cushions & cushions covers/Inner cushions;Soft and cozy and bounces back into shape whether you’ve had it behind your back or under your head for extra support. Simply dress with a cover to match the season, style, or your mood.;Beds & mattresses
4925;https://www.ikea.com/us/en/p/lindrande-decoration-star-black-90431142/;https://www.ikea.com/us/en/images/products/lindrande-decoration-star-black__0671352_pe716211_s5.jpg?f=s;90431142;LINDRANDE Decoration;Home Décor/Decorative accessories;Nice as a table decoration, for example.;Home Décor
10004;https://www.ikea.com/us/en/p/tjoerhom-4-panels-for-sliding-door-frame-white-20480678/;https://www.ikea.com/us/en/images/products/tjoerhom-4-panels-for-sliding-door-frame-white__0833393_pe778048_s5.jpg?f=s;20480678;TJÖRHOM 4 panels for sliding door frame;Storage & organization/Storage solution systems/PAX system/PAX sliding doors;It's easy to fall in love with the classic look and edges of TJÖRHOM panel door. The door has a light expression and a timeless design that really never goes out of style.;Storage & organization
9651;https://www.ikea.com/us/en/p/boaxel-shelf-white-70448737/;https://www.ikea.com/us/en/images/products/boaxel-shelf-white__0798145_pe767145_s5.jpg?f=s;70448737;BOAXEL Shelf;Storage & organization/Storage solution systems/BOAXEL system/BOAXEL parts;Sweaters, hats, bags and boxes – there’s room for everything on BOAXEL shelf. Available in different sizes and styles so you can create a personalized solution with BOAXEL wall-mounted storage system.;Storage & organization
8842;https://www.ikea.com/us/en/p/vindum-rug-high-pile-white-50467581/;https://www.ikea.com/us/en/images/products/vindum-rug-high-pile-white__0721736_pe733367_s5.jpg?f=s;50467581;VINDUM Rug, high pile;Rugs/Rugs/Runners & small rugs;The high pile makes it easy to join several rugs, without a visible seam.;Rugs
2280;https://www.ikea.com/us/en/p/oftast-serving-bowl-white-20439392/;https://www.ikea.com/us/en/images/products/oftast-serving-bowl-white__0671981_pe716453_s5.jpg?f=s;20439392;OFTAST Serving bowl;Cookware & tableware/Serveware/Bowls;This tableware has the same look and feel as bone porcelain, but is made of tempered glass. This means that we can push the price down and you get an elegant and shiny product – at a lower cost.;Cookware & tableware
5110;https://www.ikea.com/us/en/p/ribba-frame-black-80384626/;https://www.ikea.com/us/en/images/products/ribba-frame-black__0542484_pe167745_s5.jpg?f=s;80384626;RIBBA Frame;Home Décor/Wall décor/Picture & photo frames;Decorate with pictures you love. This frame has classic straight lines and comes in many sizes, perfect for a large picture wall. The plastic front protection is safe – and does justice to the motif.;Home Décor
8965;https://www.ikea.com/us/en/p/indo-agra-pasture-rug-handmade-grass-blue-gray-70503601/;https://www.ikea.com/us/en/images/products/indo-agra-pasture-rug-handmade-grass-blue-gray__1054307_pe847672_s5.jpg?f=s;70503601;INDO AGRA PASTURE Rug;Rugs/Rugs/Hand-knotted rugs;An authentic, hand-knotted rug inspired by traditional Indian patterns dating back to the 1400s. The symmetrical design in blue and grey creates a subtle expression that harmonises with most decor styles.;Rugs
107;https://www.ikea.com/us/en/p/godishus-3-drawer-chest-white-40433488/;https://www.ikea.com/us/en/images/products/godishus-3-drawer-chest-white__0721186_pe735626_s5.jpg?f=s;40433488;GODISHUS 3-drawer chest;Storage & organization/Dressers & storage drawers/Children's dressers and chests;Perfect height for small children. They can easily reach and find things on their own.;Storage & organization
29;https://www.ikea.com/us/en/p/mula-24-building-blocks-with-wagon-30355457/;https://www.ikea.com/us/en/images/products/mula-24-building-blocks-with-wagon__0713921_pe729843_s5.jpg?f=s;30355457;MULA 24 building blocks with wagon;Baby & kids/Baby/Baby toys/18+ months;MULA series is designed for your child to learn and discover. Each part is thoroughly tested, so your child can throw, bang and chew on these toys – they will hold up because play is learning for life.;Baby & kids
8759;https://www.ikea.com/us/en/p/lurvig-cat-house-for-stool-light-gray-80467023/;https://www.ikea.com/us/en/images/products/lurvig-cat-house-for-stool-light-gray__0795266_pe765916_s5.jpg?f=s;80467023;LURVIG Cat house for stool;Pet accessories/Cats;Cats and dogs are also part of the family – and the home. In the LURVIG series you’ll find most of what your furry friend could ever need and want in order to enjoy life together with you.;Pet accessories
